gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT5G09290,563.7086211066769,7.917409431652138,0.28832308994474865,27.460199018987176,5.248852983955285e-166,3.507053926560874e-163
AT3G13380,1194.9061276112704,6.146815147180759,0.22469471109648598,27.356296537577425,9.088322377060216e-165,5.888406689209832e-162
AT3G10380,1427.1210410486185,2.4657280351286692,0.09028603086393926,27.31018310955006,3.2107906812569722e-164,2.0191151634104507e-161
AT1G74590,1733.9342878008738,6.696590045645135,0.24660599126865462,27.1550176506045,2.2091073292279695e-162,1.3495121087492347e-159
AT3G10500,701.4379013578637,4.218007797182685,0.15567041805854118,27.095756854693278,1.1047888784856425e-161,6.561525280805978e-159
AT5G58940,897.0902245372728,5.036728680773691,0.18613267913075862,27.059883865075502,2.9222031839959017e-161,1.6886385480274697e-158
AT1G66880,3850.257258731104,5.518169584198896,0.20450058457557296,26.983637213807878,2.2999456856986996e-160,1.294082597524313e-157
AT4G16260,11390.656590540413,9.948729015453049,0.3696761295161967,26.91201357380897,1.5889165268753658e-159,8.710929297723641e-157
AT3G25610,3066.9037888227977,6.419829201033847,0.23972221492542958,26.780284851910217,5.4836419691905174e-158,2.9311437235815613e-155
AT2G42950,231.7777995217934,3.198910135589368,0.1197751736327241,26.70762261133041,3.838836771654207e-157,2.0019065613350877e-154
AT2G43000,872.3428950573716,8.057516827257173,0.3052449065051095,26.396891989161816,1.4875020382511378e-153,7.572447876154185e-151
AT1G66700,1117.9918777344876,9.215164667660808,0.34929145251821564,26.382451105585627,2.1787123998303966e-153,1.0833267400179933e-150
AT3G13950,2320.9973167400062,8.601554229843853,0.3271675566345175,26.290975542702554,2.4321557706012662e-152,1.1818618757096745e-149
AT1G74360,1683.5784324631368,6.725601633159381,0.2560067990153306,26.27118365226163,4.0946497424190525e-152,1.9455045809480392e-149
AT3G26230,1025.9729392176464,4.794071228275682,0.1827179582659996,26.237548152199164,9.914886905445835e-152,4.608482541855161e-149
AT5G25910,334.2384156643947,7.320203440134627,0.27943524905356315,26.196421048983208,2.9190116486395074e-151,1.3279018736076873e-148
AT2G30750,871.6178911408293,7.0070140411404145,0.26810077388263526,26.135747165757266,1.431281212987064e-150,6.375463253099254e-148
AT5G53110,972.1909485862589,8.251144647551113,0.31592484492061845,26.117428813249415,2.311427141256595e-150,1.0085841572899441e-147
AT5G48400,1000.5453845038236,7.5742632323939345,0.2901246961883504,26.106923443279317,3.042210411291477e-150,1.3009100160764612e-147
AT2G20560,539.2714384545471,5.18247587766664,0.19864768552015358,26.088780566944273,4.887923747337072e-150,2.049190149839489e-147
AT4G04500,1193.2351533566746,8.21279113565482,0.31569811690736577,26.014697889581242,3.377043014429716e-149,1.388549167144649e-146
AT2G36580,2890.2734684798656,4.83812283751666,0.1864679155684305,25.946141043986476,2.010095072379366e-148,8.109026932555326e-146
AT5G60280,368.2494354736518,4.550112172674717,0.1776588190188285,25.611518740268618,1.135365932243349e-144,4.495418332832416e-142
AT2G39210,5206.309976185053,6.6471348609018515,0.25988959736273853,25.576763858016886,2.767183960477881e-144,1.075730186526865e-141
AT2G17760,1094.7688595166665,3.5883562603491446,0.14039850387455996,25.558365376565458,4.4324477154453646e-144,1.6923243679274526e-141
AT4G11670,389.39876772484587,3.4318427794157595,0.13459361336002745,25.4978129626095,2.084479244965436e-143,7.818991357299296e-141
AT1G67800,1213.5707518120655,3.7124846853723237,0.14605809138045367,25.417863880625443,1.6006273006464818e-142,5.90051936467628e-140
AT2G20320,489.1317264790623,3.259123622428629,0.12836439213569378,25.389623774975032,3.283494519846512e-142,1.1899050225226825e-139
AT2G35980,4566.290970396726,10.325761654801859,0.40700773235161913,25.36993976783051,5.4154568913131e-142,1.9297980632194234e-139
AT1G65690,2504.8687609255435,8.248539558380974,0.32517804252751636,25.366225512237616,5.951401617794959e-142,2.086015049017607e-139
AT1G19480,2110.0822987185866,4.768718139804685,0.18860026855527828,25.284789763737717,4.695708238579202e-141,1.619337707242934e-138
AT1G30900,2043.8122444507646,6.750859095420426,0.2675050558759726,25.236379452022128,1.598150638673943e-140,5.423818858013902e-138
AT3G01420,8196.321365273408,9.897970545486588,0.3940430570653053,25.119007600852573,3.0834887565361142e-139,1.0301261422421666e-136
AT4G04490,1829.1075391615736,7.068890388370972,0.2816360283240465,25.09938245627298,5.051132036732122e-139,1.6615116011903e-136
AT2G29120,1246.931712166945,4.60838505165833,0.18371532257062223,25.084380481583484,7.364242194909416e-139,2.3856797328690638e-136
AT1G69810,281.745012609632,6.889446026084906,0.27498525101071786,25.05387471059814,1.5841011493702652e-138,5.055174130550095e-136
AT1G51270,466.44953918667113,5.611953179781218,0.22500623915795448,24.941322519690775,2.6523731765521694e-137,8.339763365862049e-135
AT1G32940,1352.4259219981177,5.235593261970371,0.2105080825875166,24.87122203392702,1.524424620555086e-136,4.723727943780912e-134
AT4G23700,1515.9742895762606,8.635512048374924,0.3472829526620625,24.865925557762846,1.7394085552182413e-136,5.312899188445888e-134
AT4G03450,1203.9687322000452,6.5414293555414105,0.26360350428514795,24.815411211170193,6.112783741124822e-136,1.840808861535068e-133
AT2G14610,37292.4452667898,7.144371565770692,0.2893340691203701,24.692465659128647,1.288590969992221e-134,3.8265782679727326e-132
AT5G10520,410.43907210630533,7.546168864078089,0.30687491652903415,24.590373659178262,1.6012517184023262e-133,4.689912738515087e-131
AT2G31865,1843.6057863542114,5.822596851337091,0.23736004182464882,24.530653123319595,6.958585635326129e-133,2.0105610739041617e-130
AT1G30755,727.2763761562691,4.579949308343268,0.18679219049168405,24.518954974978822,9.275221184930284e-133,2.644180055399925e-130
AT3G13870,2111.509629761317,2.7663716211204528,0.11297377780354638,24.486847079956753,2.039702530382992e-132,5.73827365817352e-130
AT1G01340,1472.6817780750152,6.17718919151054,0.2528858710962723,24.426786537073543,8.883017521910905e-132,2.4665947744932087e-129
AT1G26420,1090.7211524867134,7.877341465623628,0.324394052330901,24.283248749543276,2.946772029554782e-130,8.077555482552667e-128
AT2G04100,955.4692229097635,7.197509848881534,0.2972943411082797,24.21004658901354,1.743755510936087e-129,4.719397035357529e-127
AT5G13080,1093.059053549466,8.36931131371105,0.34673363467928553,24.137581349592235,1.0082385067458542e-128,2.6946434390916385e-126
AT1G09932,7966.858261622098,9.264664496310653,0.38432615208687665,24.106255704962752,2.1492815330421453e-128,5.673307217033841e-126
AT5G66690,1647.562701946225,10.842723926059772,0.4509666054962728,24.043296762800736,9.810588442339343e-128,2.55805111567875e-125
AT2G30550,9082.095455659302,6.65485452326136,0.2772802711973958,24.000461679164218,2.7500893741837742e-127,6.9999596320742e-125
AT4G18250,640.6761749706673,6.976810065552796,0.29068891392838314,24.000949920201183,2.7179964472608948e-127,6.9999596320742e-125
AT2G30140,2307.964100444267,4.976065910741986,0.2077906824796224,23.947492983618158,9.812975302429355e-127,2.468367352249906e-124
AT5G63930,275.83786876525926,3.659825845297622,0.1531180367594684,23.901990403957477,2.9202032188493993e-126,7.2601005839789544e-124
AT2G45220,7082.488222710991,8.698547647138627,0.3641947430797559,23.884330601756407,4.4563865461899725e-126,1.0951954108515839e-123
AT1G66960,1130.8701168647237,9.795191277659683,0.4120373989826784,23.772578173350382,6.419333536313795e-125,1.5596792084082413e-122
AT3G12220,209.23906519188884,5.979723080165961,0.25169407602161403,23.75790155526925,9.104083504969558e-125,2.1871281957275742e-122
AT5G46500,428.73506429304996,5.422775287615862,0.22841330489869652,23.741065740548322,1.358914559835176e-124,3.228328022648433e-122
AT4G23470,4787.635082691719,3.802824823548744,0.16032497791950814,23.719478230385093,2.270205263585897e-124,5.333984477003303e-122
AT3G06860,1390.9201370348144,2.9427998586471777,0.12425222343617981,23.684082081305373,5.260942126637753e-124,1.222654387061324e-121
AT1G79680,380.75253172844907,6.329773775584718,0.2675296514763498,23.660083062397604,9.294539750109104e-124,2.1368446709363736e-121
AT3G47780,469.8640108825981,5.242663373266934,0.22210255306424231,23.60469657343612,3.449028026051392e-123,7.845071087766468e-121
AT2G43570,14228.221791292792,7.776352509221003,0.3299030988573014,23.57162614160421,7.535009856536894e-123,1.6958531130801613e-120
AT4G23310,725.1814534380165,8.927641561797858,0.379672581996156,23.514053911557525,2.92948174646961e-122,6.524505127215285e-120
AT5G19550,1953.316451691239,3.6364258410238595,0.15481835707220504,23.48833762218445,5.367055357275299e-122,1.1830207277721977e-119
AT5G42010,501.0551791092794,5.8307960723306556,0.2486593449811001,23.448932002832382,1.355490577275788e-121,2.957320819666696e-119
AT5G02490,4538.014122016363,6.748752130514322,0.288905878008311,23.359691318984442,1.0985535200998934e-120,2.372542708409679e-118
AT3G13100,478.3791610829808,5.901874655591476,0.25271008812513995,23.35432945862025,1.2454041404770755e-120,2.6627985927540354e-118
AT5G44240,1549.8670002561228,3.627438410581593,0.15576887399953895,23.287312268767696,5.960886452719694e-120,1.2618783489663345e-117
AT2G19190,2551.05943022429,9.70882323056661,0.4173559601401856,23.262692180807758,1.0583600994123245e-119,2.21850953779754e-117
AT1G15520,9432.755053779403,9.390868640023605,0.40656228213222984,23.098228863663575,4.823692660056615e-118,1.0013142986861212e-115
AT4G08850,6889.033717052175,4.824387224688642,0.2094051109907634,23.03853617451314,1.916587858300951e-117,3.940246634455061e-115
AT1G36622,1241.5336275737875,7.6340389583280075,0.33144762039955783,23.03241444040306,2.2074284990089482e-117,4.494955117839079e-115
AT1G68620,7619.695858501902,9.043625621813913,0.3939120195275168,22.95849116932612,1.2120885056513026e-116,2.4448739942764624e-114
AT1G08050,1322.0429846562927,6.419732398916604,0.28003799793852346,22.924504696415962,2.6472500172255443e-116,5.2897993101214355e-114
AT5G07770,713.0659938724159,4.478354151132744,0.19610323149468684,22.83671776848858,1.980554927873719e-115,3.920948603043332e-113
AT1G13520,1427.485362463773,8.797615299690154,0.3855106502091739,22.820680297461724,2.8581984519824022e-115,5.606526706590435e-113
AT1G19250,990.0085883248627,8.957239800736003,0.3929069030650452,22.797359198479505,4.8702315353439405e-115,9.466401859744435e-113
AT4G26990,345.79796824808346,4.510053870642387,0.1979610942901407,22.782526469732726,6.833430947110874e-115,1.3162665502718702e-112
AT1G73260,25803.22239496548,10.265642086958131,0.4524515118354124,22.688933108687344,5.761834780300426e-114,1.0999445485500304e-111
AT4G30910,1498.517803374512,4.452380813603374,0.19645680555870979,22.66340838099808,1.0290080042767962e-113,1.9470106318090426e-111
AT5G04540,510.65075502531647,2.6638093371546403,0.11766573653936979,22.638785219037455,1.799339632288319e-113,3.374708831399697e-111
AT3G55270,1556.0351297884004,3.106025623050645,0.13724004283471228,22.632065386276857,2.0955618924590117e-113,3.896105115014446e-111
AT1G63840,2082.7638935411683,6.653444295299875,0.2941007583834316,22.623009651085287,2.573146250143632e-113,4.74279654951043e-111
AT1G13340,2740.2710055387442,8.069179759753085,0.3584092207549788,22.513873227802534,3.0355731668238113e-112,5.547315374347002e-110
AT1G75170,929.0044669918882,5.422652740709822,0.24135185151227417,22.467831536125786,8.567331139689944e-112,1.5523568398111076e-109
AT3G09940,891.202435018531,6.742521785163173,0.3001669426000083,22.462572749551622,9.643934185245204e-112,1.732747536258216e-109
AT4G23460,1227.1975761610763,3.04525718912387,0.13569436957999392,22.44203056139808,1.5309290591682524e-111,2.727732851173034e-109
AT1G76970,1436.1856794076987,5.141736978273011,0.22922303478766773,22.43115306031904,1.9550421131190516e-111,3.454607885999871e-109
AT3G24503,10092.22610798873,4.76317618909763,0.21239785531942634,22.425726389441465,2.2086125158182603e-111,3.870683950877887e-109
AT5G13320,2759.0900994308254,6.923424977786219,0.30941677465551204,22.375726026794723,6.784443087254583e-111,1.1793347776308151e-108
AT5G61060,770.1545077898284,2.7112153823481244,0.1212369987014134,22.362937151103498,9.036575290136443e-111,1.5581533570839298e-108
AT3G13810,689.9086634451245,2.9802653541830857,0.13380462926618128,22.273260428489067,6.713438555373464e-110,1.1483202380195204e-107
AT3G45860,4407.249562583857,6.412225328687357,0.2879279588802046,22.270242020349365,7.181235852563321e-110,1.2185873314575904e-107
AT3G17420,338.5048322382584,3.8728982415944433,0.1741689887162817,22.236439851547445,1.5259398014413035e-109,2.5689857397335837e-107
AT1G30400,2885.560656492554,3.311072614886242,0.14891768219350623,22.234247579704984,1.6023232392017135e-109,2.6765057169821747e-107
AT2G29990,1261.2830510571882,4.8788838403195,0.21960198500848901,22.21693870449714,2.355917570971274e-109,3.9047964019330855e-107
AT5G01550,515.8094103328219,7.513169142235635,0.33837589565916,22.20361804318212,3.168895863130715e-109,5.211858649969063e-107
AT4G21400,451.8305337997714,5.02134303997301,0.22624723906824554,22.19405222645994,3.9202773006436297e-109,6.398431218706981e-107
AT5G66640,317.2436572870485,4.674739646127498,0.21087427337992715,22.168373463486137,6.937222792290611e-109,1.1236724281967086e-106
AT1G66465,526.8436944293791,6.523172457334204,0.29532636238531856,22.088012748497146,4.1213087277955156e-108,6.625391120977137e-106
AT4G21540,445.89364020013807,2.5679062090861424,0.11645886988753042,22.04989805899787,9.573914885423373e-108,1.5276110012331128e-105
AT1G77660,502.33039106494516,4.079018878539206,0.18508769080369208,22.038304442760055,1.236830109986048e-107,1.9588640430823476e-105
AT2G45500,452.00053503183375,3.0801850570592917,0.13989096324176398,22.018470569367793,1.9162242187505683e-107,3.0125580897871987e-105
AT3G47480,2606.703771085088,6.551552290092134,0.2977176297388386,22.005926541331238,2.5270329607449794e-107,3.9438315134079124e-105
AT4G37640,1324.59855730277,3.5748191237905798,0.16277633933087446,21.961540224369262,6.718289696505366e-107,1.0408967536302988e-104
AT2G01650,859.288121883534,3.2265981665632726,0.14725081234088205,21.912260552381717,1.9848214564093004e-106,3.0530552201069964e-104
AT4G36990,5137.568128538114,5.816426748545841,0.26647587770269754,21.82721677732919,1.2797971237486377e-105,1.954524450204973e-103
AT3G47540,1044.1649570561005,5.172935630179348,0.23708830217780888,21.81860337546222,1.5450621215567434e-105,2.342905902198917e-103
AT4G23160,225.61540944634908,5.998843804866794,0.2751952242784963,21.79850257428883,2.397319798635276e-105,3.609654550325411e-103
AT4G26970,3373.4333431866517,3.2690673984515293,0.1500128830612828,21.79191101284321,2.7685313447475697e-105,4.1394383693739706e-103
AT2G17420,1709.148091338781,2.8963655908041135,0.13294394828146863,21.786366572113042,3.1248271380763964e-105,4.639717294389683e-103
AT1G60730,970.5476672818687,5.018376769576281,0.2306503015642206,21.75751228393257,5.864472536435521e-105,8.647468089760543e-103
AT2G37980,178.79251958454367,6.0242110070716075,0.27718445449506773,21.733581769748213,9.878794977130138e-105,1.446702160315202e-102
AT2G18680,345.2026605204409,5.720431332647298,0.2637680767666102,21.68735277889183,2.7008832243877763e-104,3.928407089839119e-102
AT5G48657,1518.2985512903554,6.210280627493226,0.28708856966117147,21.63193273359069,8.993527104859738e-104,1.299260831277068e-101
AT1G67520,467.9986841420813,6.707299728817914,0.310208905827181,21.621879974505262,1.1182813011862557e-103,1.6046961409841164e-101
AT5G27600,1014.8164012281158,4.461830384441423,0.20642227716439115,21.615062316593367,1.296274423838661e-103,1.8477095637396274e-101
AT3G21080,448.29571157768913,7.2198698247574695,0.33426733180455537,21.599088926161937,1.8319275351577646e-103,2.593936597960806e-101
AT3G09520,213.43412402509466,5.788151302656715,0.2680464625459368,21.593835813687576,2.0525020554174738e-103,2.887141213610593e-101
AT4G16960,218.9855672445071,3.894407004069372,0.1808327678499619,21.535958611774312,7.169586033643023e-103,1.0019145031720358e-100
AT1G77500,676.1170763946385,4.295585269429631,0.19946933237892261,21.5350661587893,7.309015700060398e-103,1.0147666537856583e-100
AT2G44600,159.9124506414262,3.1543578951461364,0.14745125709787146,21.392546643752357,1.5676241689121597e-101,2.1624111197103797e-99
AT4G17670,320.71144225687885,5.432612229419005,0.2545288741313858,21.343795465086345,4.4529033912623074e-101,6.10304662875509e-99
AT4G05020,1038.490370938456,5.492608193876038,0.25758032332331227,21.323865592721422,6.818687336651177e-101,9.286009805410115e-99
AT1G76980,842.9125572077071,5.446281218170414,0.25573688825890845,21.29642405227278,1.2252528135260083e-100,1.658046228227822e-98
AT2G21470,692.5517330977808,2.4460830487034233,0.11494904129546306,21.27971683048711,1.749960306311678e-100,2.3532013402044016e-98
AT5G11210,548.3250340661144,9.425339534803106,0.4432747750308052,21.262972913692405,2.5006293771819545e-100,3.34162229459546e-98
AT1G67000,249.51626992677424,5.762431990086325,0.2713509161157024,21.236088208485203,4.433057222132316e-100,5.887155060025531e-98
AT3G44400,419.91195705403777,3.741924992827742,0.176479529382345,21.203167335747008,8.928092344345967e-100,1.178342854410254e-97
AT1G64610,860.8329326417677,4.1344260121181655,0.19501666955988634,21.20037236534056,9.474389490955336e-100,1.2427725258043928e-97
AT1G59610,1179.2613614337527,2.201406137497359,0.10387535665569562,21.192766103264713,1.113592356808473e-99,1.4518120842025586e-97
AT4G27480,143.93087144104732,3.8005244795910538,0.17966949621293238,21.152864340905836,2.5968522764011856e-99,3.365048395256591e-97
AT1G10340,1523.6631771291597,6.449416233512445,0.3051521564217027,21.135083261871902,3.785204633799952e-99,4.875389173209444e-97
AT5G44480,507.4388416368074,7.875297790084231,0.37266360747515087,21.132457347902836,4.001699373503294e-99,5.123373311669098e-97
AT2G38860,3552.3238252085125,4.851939902314137,0.23048632164827287,21.050880015857526,2.2447331285906215e-98,2.8568237513331e-96
AT5G04860,492.3964551900319,4.923506609673888,0.2342809685542569,21.01539292780266,4.743005768624247e-98,6.000603925381954e-96
AT1G61420,256.91397066897883,4.959816308984206,0.23712453204775782,20.916504362295502,3.7888933027020544e-97,4.765313394416037e-95
AT3G09840,7038.095012761811,2.161242442738494,0.1034867152864376,20.884250087138813,7.446445041061245e-97,9.310669089060261e-95
AT3G49370,153.79120863850216,4.509956650563397,0.21616767589759106,20.863233283314653,1.1558699549229514e-96,1.43684043640742e-94
AT2G47000,1112.2947331485955,5.776830427420879,0.277235937229831,20.837235190875838,1.990052083072627e-96,2.4594973172355974e-94
AT4G19370,475.3796254456188,5.939670804209282,0.2853376487967689,20.816288454243903,3.081494422337678e-96,3.7865190944828675e-94
AT2G29460,2341.049472756132,7.648256865534526,0.36754609323639476,20.808973367635264,3.5894922145077805e-96,4.3855390307651916e-94
AT5G43910,605.4520788867868,4.774658303443276,0.22981151470421024,20.776410222911267,7.075549470505076e-96,8.595586547094831e-94
AT3G57460,516.8024953858196,6.982296755124483,0.3366788896628892,20.738742372935043,1.5492324427596387e-95,1.8714202744996517e-93
AT5G02780,709.1994161754046,8.724630770665609,0.42089546580380854,20.728735468802626,1.9073609149565798e-95,2.291083355207114e-93
AT1G01010,480.5016178796018,5.803537004277764,0.28015499625696483,20.715450667724742,2.513428086522167e-95,3.002212621113433e-93
AT3G06540,505.7037612009111,2.7343521450077235,0.1322962914663658,20.668396027585466,6.66961514189579e-95,7.92239118604855e-93
AT2G27660,1006.5517008259048,7.299291735491466,0.35359067186637166,20.643337950527158,1.12050656448929e-94,1.323621594217984e-92
AT4G38560,387.08429411718487,6.413741518038074,0.3109329548042789,20.62740992531748,1.5577304546771563e-94,1.8299909259039713e-92
AT1G29930,51427.428967677675,-18.91741463438696,0.9203371527063203,-20.554874459603077,6.961007692158933e-94,8.132967511806018e-92
AT1G76040,1396.2297547148337,5.542913574652006,0.2699494769506384,20.53315174848646,1.088785917384242e-93,1.265181070630026e-91
AT3G48310,1161.987098522992,4.101551123043205,0.199902504923899,20.51775751686867,1.4944874852037569e-93,1.7272236173590013e-91
AT4G39670,1137.4277954800998,7.0953153734679875,0.3463302878676933,20.487135032725096,2.8041648070083986e-93,3.223432674120783e-91
AT3G04580,351.2539517572827,2.076757806388422,0.10155212175118941,20.45016658023788,5.9870432081321e-93,6.84539950978997e-91
AT2G29070,272.2325140294929,3.769510201619269,0.18441590587357762,20.44026616773163,7.333813913144751e-93,8.340652940263187e-91
AT5G06960,476.02190777019916,2.9618079241084,0.14506998511475966,20.41640744476137,1.1953834629737956e-92,1.352301260414959e-90
AT3G11080,305.8101624908662,4.853129647887041,0.23779374664613515,20.408987689272855,1.3913660180757339e-92,1.5657261490777509e-90
AT2G01670,3748.8180565174152,4.01294501687044,0.196705264210515,20.400801335828845,1.6449779518766788e-92,1.8414279366007996e-90
AT1G44130,625.1541961456089,9.538636904291817,0.4684711221947823,20.36120574434429,3.6938098233490745e-92,4.113403532970134e-90
AT3G28580,437.5974072831663,6.333144144572382,0.3111219912971824,20.35582286603132,4.1227027128117775e-92,4.567228326561068e-90
AT1G79380,2273.0775238577794,3.2163394814098805,0.15806210783332,20.34858022266527,4.7791698099981864e-92,5.267187098328414e-90
AT3G22910,566.250343750038,7.779625803256993,0.38239675978381443,20.344382122001125,5.2064007036303255e-92,5.708618125349743e-90
AT2G29350,23600.356184035674,9.424865117546595,0.46370435999582815,20.32515958580029,7.703813207867644e-92,8.403838275378474e-90
AT1G24145,1750.8470522050134,5.252093477102272,0.25947598447675274,20.24115444708072,4.2509457457831873e-91,4.613678730486819e-89
AT2G40270,2036.8024785829616,2.895509398146464,0.1435315476175994,20.173330854487528,1.6793794463556263e-90,1.8134753506328103e-88
AT2G36690,569.2378087441792,9.780842454138405,0.4852903525062417,20.154619607882285,2.4513549339146317e-90,2.6337899418104895e-88
AT3G46080,1748.7592386663162,8.677218060309134,0.43366507833333645,20.009031148317167,4.5949235216619805e-89,4.91220299083274e-87
AT1G64280,1038.7985996094233,2.2483653513537383,0.11239065773508947,20.004913189966825,4.990543393498873e-89,5.308597427681563e-87
AT1G49050,1398.998259896514,3.9675903610798184,0.19843178036041237,19.994732466107344,6.1206236840100444e-89,6.478468068703898e-87
AT2G42350,168.33413959654249,6.399716148520179,0.3202929959119954,19.980818282640758,8.088718125016197e-89,8.50585613590301e-87
AT5G67310,295.70851962078495,8.447725378072716,0.42279526638509507,19.980652693443982,8.11559165485344e-89,8.50585613590301e-87
AT1G69520,131.44363947316938,4.5278674676642,0.22662680896227538,19.979399120507033,8.32194463504985e-89,8.679585280097602e-87
AT3G60415,3855.9427351256377,5.967373448018047,0.29889080320864175,19.965062102805824,1.1088987228076071e-88,1.1509399802111382e-86
AT1G78780,349.9244044267501,7.443030177980654,0.3731611353048192,19.945887912203837,1.6273510090875847e-88,1.680888498806843e-86
AT3G10320,500.52258065330926,7.667853123693797,0.3847728145539869,19.928261128796386,2.314652959242806e-88,2.3793074481524246e-86
AT5G17330,352.78842466363716,6.819466902244014,0.34264710434249984,19.902304195244206,3.8864506511822097e-88,3.975894802532384e-86
AT3G02740,503.73672441937475,2.0618340286761874,0.10371921306112555,19.878997996842422,6.185684307361923e-88,6.297910294081204e-86
AT3G54420,177.99222254434966,5.301503460423696,0.26733120550062456,19.831218171839314,1.6011474137649413e-87,1.6224707513605787e-85
AT4G36210,1933.270527481401,1.9939342396340372,0.10065280080346567,19.810022410875447,2.4397550354955834e-87,2.4605850195250504e-85
AT2G18660,2019.8973596999515,6.0427849843689385,0.3055454674835923,19.777040170603854,4.694495060696185e-87,4.712347365856579e-85
AT3G14470,451.91297294215735,4.050246969761633,0.20483788176964088,19.77293913982429,5.092122497152841e-87,5.087601453814247e-85
AT1G66920,764.5479632362288,5.310558046306268,0.26913618420251767,19.731862001544233,1.1486080415748019e-86,1.1422506296237599e-84
AT3G22600,11591.857667683731,9.046156468793015,0.45906057229700653,19.70580140117166,1.9227381719374674e-86,1.9032437432497681e-84
AT4G35380,325.4412233548184,7.901101239923531,0.4010851938522396,19.699309176778808,2.185821098897303e-86,2.153688521452684e-84
AT5G48410,410.52120119852606,8.692861993228322,0.4417079615882092,19.680111632971677,3.192983233488683e-86,3.1316135098725473e-84
AT2G33110,353.62912027680665,4.523874744367582,0.23009359014450023,19.66102028972889,4.652751616621704e-86,4.542487776940121e-84
AT2G13810,756.2904004357981,7.400816594738777,0.3765302813772774,19.655302536805202,5.207754020902416e-86,5.061226760041571e-84
