id,x,y,control,logFC_x,pval_x,padj_x,logFC_y,pval_y,padj_y,isDE_x,isDE_y,isDE_all,color,size
AT1G02065,2.4683653821858242,0.11849469591463827,0.1754775043855113,3.8141979676931075,8.113090753091249e-8,1.9552073195654192e-7,-0.5664636114858382,0.7009548377759834,0.762858362337794,TRUE,FALSE,FALSE,green,sub
AT1G02140,4.370180574408959,120.65951368918151,87.9962720476485,-4.331677607678671,0.004152433630420053,0.006841052816459481,0.4554273622532645,0.7753659975181199,0.824740082231477,TRUE,FALSE,FALSE,green,sub
AT1G02270,135.22891651664173,36.59810331339824,31.097973727006558,2.1205111957944194,1.5987663478752644e-11,4.866632016503563e-11,0.2349483024723607,0.47867168078793804,0.5643806775629703,TRUE,FALSE,FALSE,green,sub
AT1G02335,0,1.9548868614695796,1.3912251005114282,-Inf,6.193090749597054e-8,1.505394194146596e-7,0.490729247251552,0.14443105741590648,0.20667115771713937,TRUE,FALSE,FALSE,green,t4
AT1G02380,0,3.2689615718872744,5.348779161117316,-Inf,1.2683015797139193e-6,2.7996650914581154e-6,-0.7103772216523427,0.5736157461680818,0.6522964721210379,TRUE,FALSE,FALSE,green,t4
AT1G02475,0,72.6046077102901,64.74411875096544,-Inf,5.765090549744888e-29,5.301651657810556e-28,0.1653119622512153,0.6041117314463305,0.6797091475058671,TRUE,FALSE,FALSE,green,t4
AT1G02630,0,0.6881763616368642,0.9408800147199209,-Inf,0.0031688773776193716,0.005280885986818378,-0.45123241829033944,0.8036376277522286,0.8479360500873666,TRUE,FALSE,FALSE,green,t4
AT1G02900,0,2.489359527881241,1.3614169187326055,-Inf,2.635603713373956e-7,6.104630375435873e-7,0.8706656640779683,0.03974782699457588,0.06501287400329153,TRUE,FALSE,FALSE,green,t4
AT1G03055,0,2.9522287073391356,4.321002057281953,-Inf,2.0210018677107477e-8,5.0776781355491766e-8,-0.5495614273888733,0.5272998688323389,0.6096352082322647,TRUE,FALSE,FALSE,green,t4
AT1G03230,0,10.459257401858718,16.319565081165802,-Inf,1.8229277028579953e-19,8.752754820302446e-19,-0.641822184651592,0.06559871928722207,0.1027596319935596,TRUE,FALSE,FALSE,green,t4
AT1G03495,8.948406793145775,3.160969752734982,2.3320202768019036,1.940050509818747,2.5979756288453004e-4,4.7902136012712457e-4,0.43878689742895993,0.45992125506026754,0.5464734200893354,TRUE,FALSE,FALSE,green,sub
AT1G08825,4.123235889394568,0.4236952356727705,0.40379941217375637,3.3520662842474436,7.824430181924569e-6,1.627374919452619e-5,0.06938809563069254,0.9696054591810552,0.9779759563520211,TRUE,FALSE,FALSE,green,sub
AT1G03650,4.810854006281205,2.9914893024905025,1.9052149669949667,1.3363392316099278,9.025600417255971e-4,0.0015851516553421219,0.650910116563487,0.10086526824765771,0.15104358456388636,TRUE,FALSE,FALSE,green,sub
AT1G03730,0,11.461139680788808,12.405248898592175,-Inf,4.922869938806927e-10,1.3735597306750739e-9,-0.11420017077447593,0.9181678735434522,0.9385099905344945,TRUE,FALSE,FALSE,green,t4
AT1G03840,0,0.9522454486144825,0.604245193451644,-Inf,0.009203817612529837,0.014598429107826444,0.6561993953217456,0.6553852674473853,0.7245872280517371,TRUE,FALSE,FALSE,green,t4
AT1G04190,1.0116158737057774,12.507440649378704,21.95807077198933,-4.440017819895163,2.5998626842088483e-4,4.793279645690212e-4,-0.8119646988220195,0.5158124632640093,0.598956513172638,TRUE,FALSE,FALSE,green,sub
AT1G04247,0.533796849593872,0.054255396735450094,0.03265673174903338,4.030838471036846,9.155753486461109e-4,0.0016066904571078872,0.73238623353175,0.246387967317749,0.3266989847578785,TRUE,FALSE,FALSE,green,sub
AT1G04290,0,1.0597982878297942,0.9824181972095429,-Inf,2.408090491793296e-4,4.452770284963458e-4,0.10938051280374181,0.9812261895902106,0.9866251485904952,TRUE,FALSE,FALSE,green,t4
AT1G04300,158.90916879220538,70.69465535637022,58.10426886454938,1.451486302120935,2.465974898801879e-5,4.9367986246519636e-5,0.282956987870885,0.4357705099384261,0.5236152227151561,TRUE,FALSE,FALSE,green,sub
AT1G04350,0,55.696245631591566,62.48010804617691,-Inf,9.444931687203703e-25,6.324525036144766e-24,-0.16581686655685438,0.7535420049902387,0.8069054744676865,TRUE,FALSE,FALSE,green,t4
AT1G04410,0.6159817927850935,614.3415168109535,572.722799475577,-9.86073361308677,1.2524970488039334e-24,8.303764155186635e-24,0.10120384627796192,0.9142218096954694,0.9353515414441013,TRUE,FALSE,FALSE,green,sub
AT1G04480,0,72.57696325139884,63.16882716336219,-Inf,1.1072660812492687e-21,6.0969498025214044e-21,0.20029890678452042,0.773271605244533,0.8231924818217107,TRUE,FALSE,FALSE,green,t4
AT1G04277,1.4823294986545155,0.14526316143651768,0.10105579714622556,3.874642181272381,1.339043555933837e-6,2.9511904140613764e-6,0.523516798182037,0.7286628477162004,0.7857739621233713,TRUE,FALSE,FALSE,green,sub
AT1G04810,81.59382554367184,19.950116761926118,32.64310967619531,1.3216814840248345,4.4853933556502555e-4,8.1032695679897e-4,-0.710381308996215,0.07934885639449711,0.12183928194255028,TRUE,FALSE,FALSE,green,sub
AT1G04860,53.849723345041546,25.098501369576557,23.058145061571157,1.223662474457504,5.030743512611433e-10,1.4027429191855119e-9,0.12232476505816926,0.6188320623404366,0.6924092482547949,TRUE,FALSE,FALSE,green,sub
AT1G04985,5.39290344306824,25.851538718301494,25.552607494087823,-2.2443364087212276,0.014524559964341719,0.022475907693246748,0.016779636979580213,0.9866928509415595,0.9905380714612396,TRUE,FALSE,FALSE,green,sub
AT1G05055,0.5201429356295161,8.1652409671069,10.075638876256185,-4.275819378549613,8.907014017763751e-15,3.291407997127666e-14,-0.30330395270684546,0.4327685449314447,0.5210329556382239,TRUE,FALSE,FALSE,green,sub
AT1G05205,0,5.189155729311119,4.922067502676785,-Inf,8.44977592294997e-12,2.6103837452476998e-11,0.07623538909392702,0.8838131532322687,0.9119201346037611,TRUE,FALSE,FALSE,green,t4
AT1G05400,0.07652468118575731,0.5492739556058233,0.49233032699253626,-2.6856295763206757,0.030289668325600122,0.044861692883739,0.1578992759003813,0.9747984357699442,0.9820555696742768,TRUE,FALSE,FALSE,green,sub
AT1G05894,1.2261242964569625,0.178473980038901,0.2053719508634071,2.5777941765243266,1.0973170207242801e-4,2.0853022149236363e-4,-0.20252539864812635,0.2711391906446346,0.3542653195341991,TRUE,FALSE,FALSE,green,sub
AT1G05940,82.80487351436184,44.67681020273946,38.35683807181531,1.1102318832642304,1.4312642219075557e-6,3.1467208564118716e-6,0.22004238781288638,0.3569578719415111,0.4455409375354027,TRUE,FALSE,FALSE,green,sub
AT1G06040,0,157.69817845736875,209.73106416924165,-Inf,3.346974788563984e-14,1.19648332978242e-13,-0.4113745651036127,0.7759381343770366,0.8252665398754125,TRUE,FALSE,FALSE,green,t4
AT1G06060,0.4451109844305421,13.853049364172051,27.104814873538867,-5.928240239095986,4.924111676705161e-9,1.288488945779379e-8,-0.9683455728327309,0.3222963772076245,0.40927830617545996,TRUE,FALSE,FALSE,green,sub
AT1G06143,0.07907363495345013,2.3469116948576656,2.9806853629794743,-5.236303538507134,3.5905813541272797e-7,8.238916069177438e-7,-0.34488053458557527,0.3739570173675088,0.46313571526498526,TRUE,FALSE,FALSE,green,sub
AT1G06230,101.52302872691085,59.93229710536889,47.18457685846589,1.105419744212752,2.3357467165916008e-7,5.428326146461415e-7,0.34501830567897285,0.12771794854105326,0.18601753799429563,TRUE,FALSE,FALSE,green,sub
AT1G06380,0,3.537859251271733,6.373497827775962,-Inf,5.489185195122932e-8,1.3399277161425208e-7,-0.8492086990835772,0.4257858720861513,0.514201830188843,TRUE,FALSE,FALSE,green,t4
AT1G06390,0,39.92151140416308,55.51057999491686,-Inf,7.104759497658617e-23,4.2032889546053924e-22,-0.4755964257189107,0.42450389198106675,0.5130761851015935,TRUE,FALSE,FALSE,green,t4
AT1G06515,0.9240797207432578,7.871166868596976,6.28414887124065,-2.765628134399576,0.002671183126059493,0.004482229353184587,0.324860166855821,0.7210951679843332,0.7800918734402462,TRUE,FALSE,FALSE,green,sub
AT1G04477,3.3650433166563913,0.4906762716184433,0.26476490594725677,3.6678412624850223,1.7386066808764156e-8,4.391912741471957e-8,0.8900595979785997,0.31454860834386517,0.4009158745156591,TRUE,FALSE,FALSE,green,sub
AT1G06510,0,20.88268297504831,23.888188802688457,-Inf,1.592717635380586e-22,9.218704862499271e-22,-0.19399039405480445,0.5051938911325853,0.5891455749938013,TRUE,FALSE,FALSE,green,t4
AT1G06760,221.43871348364215,77.54582621901613,58.242414365890326,1.9267653993370806,6.315054555162547e-4,0.0011258415862914234,0.4129789706998153,0.4875262630067166,0.5727277762642128,TRUE,FALSE,FALSE,green,sub
AT1G06790,0,4.135491491279638,5.079860538583484,-Inf,2.2618403843989718e-7,5.261141129116015e-7,-0.2967300903507972,0.7734077074971311,0.8232304572109403,TRUE,FALSE,FALSE,green,t4
AT1G07010,0,58.67416058669234,61.10059005784105,-Inf,1.657716573262655e-11,5.040388233458289e-11,-0.058461015250030036,0.9658890343179042,0.9752704257920835,TRUE,FALSE,FALSE,green,t4
AT1G07080,40.488466402132175,140.07277074414642,103.62571914931277,-1.3557992102522147,2.118395076989663e-5,4.266924648244558e-5,0.43479441840696537,0.19442654917281732,0.26760873232033006,TRUE,FALSE,FALSE,green,sub
AT1G07230,98.8331983728779,52.04226552191676,36.575774642416334,1.434107309197668,3.581531777761548e-5,7.079294715754799e-5,0.5087953476359097,0.16502886206701298,0.23225922194936838,TRUE,FALSE,FALSE,green,sub
AT1G04577,0.2957440424836422,0.027007954085776505,0.02802026911782819,3.399806389807064,0.031811737743790106,0.04696950035158747,-0.05308645551245398,0.7039423666188085,0.7656420663687428,TRUE,FALSE,FALSE,green,sub
AT1G07510,64.63985836615376,35.425613649278986,24.521368512607175,1.3983845403549584,1.2328405491695614e-7,2.930772046007826e-7,0.5307533473834538,0.06721915273332177,0.10502869808470862,TRUE,FALSE,FALSE,green,sub
AT1G07660,0,26.679039731011894,25.04979948966278,-Inf,2.876556581596887e-24,1.86261830015515e-23,0.09090768451748062,0.43337305042816515,0.5215258170318342,TRUE,FALSE,FALSE,green,t4
AT1G07840,0.8866690991023412,5.965193909463144,11.159578129017422,-3.6537428813648813,0.0012578301960807384,0.0021820419815336525,-0.9036415480744814,0.4334468686598446,0.5215567457070567,TRUE,FALSE,FALSE,green,sub
AT1G07902,0.076761202641947,0.5364660441985961,0.8345326699157116,-3.4425193086997568,0.00305980607732883,0.005107480188880296,-0.637481670684015,0.5306004962488755,0.6125354576047302,TRUE,FALSE,FALSE,green,sub
AT1G07950,2.3973425674147064,13.30036705748418,8.301803908334865,-1.791988778242864,0.01611546664445924,0.02481382632328842,0.6799693006492871,0.37882271696074576,0.46799610049908735,TRUE,FALSE,FALSE,green,sub
AT1G07980,3.9561447661591784,25.14310861149243,15.522015140282992,-1.9721487427383644,0.027991132221351467,0.04166226230593218,0.6958471637973959,0.45927100981969576,0.5460227680691123,TRUE,FALSE,FALSE,green,sub
AT1G08180,0,4.11781803943417,3.551188325816125,-Inf,3.992474339629444e-11,1.186917322797791e-10,0.21357820965675364,0.5543963380573333,0.6347621347329894,TRUE,FALSE,FALSE,green,t4
AT1G08230,42.962458020515676,15.190583970944584,8.359323050849904,2.361618516134806,5.704774197794892e-7,1.2905912297434406e-6,0.8617193115903937,0.08627069687828579,0.1313691168687863,TRUE,FALSE,FALSE,green,sub
AT1G08400,7.8645473504104615,5.296125405949261,3.350058447760733,1.2311774665111528,0.0016078365663802522,0.002761189960390754,0.6607510176668716,0.17847600402808486,0.248858448032117,TRUE,FALSE,FALSE,green,sub
AT1G08465,0,21.3519224621078,23.49219481342245,-Inf,1.3647489812021704e-23,8.460335739948857e-23,-0.13781553525217813,0.4423268927222818,0.5298852136539168,TRUE,FALSE,FALSE,green,t4
AT1G08490,0.654480654834162,33.825612887419354,54.67799959045224,-6.384466102730128,2.5781610201112683e-9,6.888735412521748e-9,-0.6928443878387069,0.5164574066769421,0.5995426111499457,TRUE,FALSE,FALSE,green,sub
AT1G08580,0,25.928200097576166,23.634325671639694,-Inf,1.7581238320991489e-9,4.745669190015389e-9,0.13363835693772927,0.9204291265448439,0.9399032932780259,TRUE,FALSE,FALSE,green,t4
AT1G08720,87.46013376769724,28.1903735916871,22.293142386160916,1.9720255653275076,5.466856845841819e-11,1.611788006356094e-10,0.3386026076347986,0.28511829275843326,0.36943907747821714,TRUE,FALSE,FALSE,green,sub
AT1G08780,3.810707961451283,19.538028141576923,16.73988384819398,-2.1351585629077454,0.01594104998777946,0.024564727191979288,0.22299535431588946,0.810434709908315,0.8533391378188557,TRUE,FALSE,FALSE,green,sub
AT1G09050,7.915776465332888,3.6496227532786323,3.8745582400648133,1.0306990424255262,0.022794733240735218,0.0343996464864596,-0.08628448392092132,0.8426451753288602,0.879060782873463,TRUE,FALSE,FALSE,green,sub
AT1G09140,97.73107762298068,29.46178420729931,29.00988283069707,1.7522729309001321,1.1064898850082532e-15,4.312406166854076e-15,0.022300334129122964,0.9090804961165204,0.9315624293058866,TRUE,FALSE,FALSE,green,sub
AT1G09250,0,21.408929580144765,26.979650919863218,-Inf,1.9548270583582654e-9,5.266652889964475e-9,-0.3336590173186499,0.8089478916475792,0.8521932829777735,TRUE,FALSE,FALSE,green,t4
AT1G09300,15.423037807826262,10.0187904882176,5.1858005784435806,1.5724483214404994,0.03258788519393543,0.048042582454080766,0.9500697175623585,0.22472178457030137,0.30218719974198827,TRUE,FALSE,FALSE,green,sub
AT1G09460,0,3.196039147549717,2.174571563440506,-Inf,3.0064030175200985e-4,5.513801931514602e-4,0.5555538920716542,0.6842258621088175,0.7488831921038458,TRUE,FALSE,FALSE,green,t4
AT1G09590,0,117.03949685229765,143.52508271116898,-Inf,4.864257114502113e-13,1.6245342293840938e-12,-0.2943074144919047,0.8391861320070546,0.8763621514331754,TRUE,FALSE,FALSE,green,t4
AT1G09730,68.70586824280912,30.56187976418218,24.951536660140388,1.4613046586409826,4.813887248238929e-6,1.0173541885400469e-5,0.2926046138788023,0.3921372963640418,0.4809986537524857,TRUE,FALSE,FALSE,green,sub
AT1G09810,16.52397526779385,10.977533695467542,7.857354750280126,1.0724452029905007,1.2671171180438501e-5,2.5980275317314498e-5,0.48243835984551453,0.09460031932359135,0.14264100334680585,TRUE,FALSE,FALSE,green,sub
AT1G09812,0,0.761279589716063,0.8804002980563093,-Inf,0.0036331903462199396,0.006013410960870764,-0.20973323429870538,0.8278530154529287,0.8674929094000721,TRUE,FALSE,FALSE,green,t4
AT1G10120,0,7.443262824195987,11.857963231681959,-Inf,2.4965298718920915e-10,7.076535223508526e-10,-0.6718491444158383,0.5123146151064287,0.5960602266741335,TRUE,FALSE,FALSE,green,t4
AT1G10130,71.87524094796822,40.38130015225624,28.448755422292543,1.3371293485001903,3.508982220215596e-5,6.9390999676683e-5,0.5053218228990195,0.14560141543919153,0.20815551906582244,TRUE,FALSE,FALSE,green,sub
AT1G10170,115.4881772559049,50.84811750935765,41.369328712007984,1.4811117150832271,5.1626410971784615e-5,1.007874628367172e-4,0.29763281628025084,0.4434899072109921,0.5310701599595755,TRUE,FALSE,FALSE,green,sub
AT1G10230,0.28325244463761773,6.538620393249452,5.811422368695179,-4.3587309996561165,2.754247788095957e-6,5.942338239886948e-6,0.1700949562916106,0.8399777237612684,0.8768461923513173,TRUE,FALSE,FALSE,green,sub
AT1G10320,47.67569824407256,9.286463952019766,13.9964545664795,1.7681926427427896,0.02088061533536368,0.03166076423554435,-0.5918601603261062,0.4626217610377742,0.5489718004527949,TRUE,FALSE,FALSE,green,sub
AT1G10330,0,1.0447266914919302,1.605758067473971,-Inf,7.019177111685461e-8,1.6986646952455784e-7,-0.6201289731056414,0.3113291598277299,0.3973687017769552,TRUE,FALSE,FALSE,green,t4
AT1G10390,128.99378196163175,70.9327438566302,60.95343325699332,1.0815221340621448,5.464441769687648e-7,1.2387110843690796e-6,0.21874427150773026,0.3489222326797954,0.43714439569475594,TRUE,FALSE,FALSE,green,sub
AT1G10450,56.0450457618418,10.244685858820349,18.473372750831683,1.6011395596820852,0.030843602217807773,0.045622072571355796,-0.8505715419575915,0.2832926523850011,0.3674297968240042,TRUE,FALSE,FALSE,green,sub
AT1G04797,0.7463930822818112,0.05401590817155301,0.07163378088144023,3.3812236194362346,2.2740325285581058e-4,4.21363111994981e-4,-0.40725573398001513,0.9519835364877467,0.9654869806620949,TRUE,FALSE,FALSE,green,sub
AT1G10682,0,16.478072595222148,26.719977439255622,-Inf,1.333181582857403e-12,4.3373030162924735e-12,-0.6973712862398479,0.5050588652099994,0.5890755027844783,TRUE,FALSE,FALSE,green,t4
AT1G04827,1.4383229097267232,0.12171540980891707,0.06262767056809776,4.521443574206264,4.2183445693059124e-7,9.631826701872031e-7,0.9586397082594682,0.1823164342021452,0.2535519500244612,TRUE,FALSE,FALSE,green,sub
AT1G10940,169.17813652247938,94.56088600666304,79.439805548924,1.0906091394340776,1.508175361598864e-7,3.5554684950585457e-7,0.2513814617191204,0.25908618818630946,0.340998571228777,TRUE,FALSE,FALSE,green,sub
AT1G10960,0,128.4008037745163,108.40695954841644,-Inf,2.347962413752811e-31,2.5797422594269706e-30,0.24419685528382107,0.9103190260558084,0.9323847231664307,TRUE,FALSE,FALSE,green,t4
AT1G11060,32.27127250378756,16.58919049504772,13.793563536643699,1.2262552444563126,7.384249249561997e-10,2.0381237967772923e-9,0.2662482665483857,0.25665594119447105,0.3383414932288665,TRUE,FALSE,FALSE,green,sub
AT1G11303,15.163024002280684,2.9006918075874504,5.032248350839519,1.5912824739423008,0.016506750872882097,0.02537792769203222,-0.7948061033043851,0.25165812591349346,0.3327789220209292,TRUE,FALSE,FALSE,green,sub
AT1G11340,0.3826234059287866,2.762510819585455,2.067563444782995,-2.4339345659129363,0.010394476937359214,0.016388489889954824,0.4180485146522338,0.6439693615557122,0.7146265074699062,TRUE,FALSE,FALSE,green,sub
AT1G11360,1.9423024775150928,19.742083007889633,36.823176945095085,-4.244774305263927,0.00571001347997346,0.009257339870739503,-0.8993398834787197,0.578277826487434,0.6563761855989715,TRUE,FALSE,FALSE,green,sub
AT1G11400,2.4208616052960363,9.850990086407682,13.308486241375423,-2.4587539713961672,0.014056462227291613,0.02178308464751192,-0.43400584598938147,0.684825766907202,0.7490413199428527,TRUE,FALSE,FALSE,green,sub
AT1G11420,0,2.145940720778196,2.464528196446989,-Inf,5.6935384039454884e-8,1.3880677835206215e-7,-0.19970126304713295,0.7860520226248929,0.8332478835682914,TRUE,FALSE,FALSE,green,t4
AT1G11475,0,36.166681599550046,26.051193033573988,-Inf,4.3002651728634863e-19,2.0260901203392287e-18,0.4733117892125795,0.4029997804409233,0.4920362211973151,TRUE,FALSE,FALSE,green,t4
AT1G11570,0,0.3943038523744087,0.471413327688267,-Inf,0.001994980614341152,0.0033960732894289945,-0.2576847409648287,0.988877470933143,0.9921391091286139,TRUE,FALSE,FALSE,green,t4
AT1G11580,0,8.090814522776208,12.877397417025339,-Inf,1.9087348038254994e-6,4.160532046140585e-6,-0.6704841925755257,0.6787395755897392,0.7442118392658571,TRUE,FALSE,FALSE,green,t4
AT1G11700,0,8.194946400934775,12.500724809154827,-Inf,4.51732047149773e-6,9.572331912893258e-6,-0.6092053282298864,0.7155277975209001,0.7752850473214598,TRUE,FALSE,FALSE,green,t4
AT1G11760,1.6292372023837831,7.005966765314872,5.2676381277904145,-1.69295957716216,0.001205543158623528,0.0020943949195197575,0.4114279045161495,0.4011633083913161,0.4902699455109876,TRUE,FALSE,FALSE,green,sub
AT1G11780,0,7.589188789668272,9.388535275524145,-Inf,6.082445052848248e-12,1.896307344341621e-11,-0.30695441380838345,0.6889870311277999,0.7526082699928616,TRUE,FALSE,FALSE,green,t4
AT1G11990,2.1478622001914736,0.13647097359907223,0.23178705502273161,3.212029536459334,2.546687686342119e-5,5.09028039839963e-5,-0.7642058632820461,0.2814944050169795,0.3655181982693799,TRUE,FALSE,FALSE,green,sub
AT1G12020,0,6.26156321199857,10.05940096198627,-Inf,2.8557343504172013e-6,6.1526054157869995e-6,-0.6839496161234975,0.6595626390048865,0.7281026896583039,TRUE,FALSE,FALSE,green,t4
AT1G12470,50.775164366374064,16.49609597152836,25.336886789343517,1.0028837371440977,0.013908432929623665,0.021570883829122554,-0.6191146363907597,0.15325722685487414,0.21755362949037738,TRUE,FALSE,FALSE,green,sub
AT1G12680,12.271210608534178,36.86686018294371,26.59158757176421,-1.1156923273994765,0.010304536761107177,0.016251478976855686,0.47135464095854046,0.2971446619267294,0.38213626142818613,TRUE,FALSE,FALSE,green,sub
AT1G04973,1.0472472322259985,0.16204772451465901,0.14526951363753246,2.8497981964542456,5.824441781657776e-4,0.0010424609888969104,0.15768679263661362,0.7112910780503654,0.77175045873312,TRUE,FALSE,FALSE,green,sub
AT1G13150,3.7796443788987206,0.4627974383953295,0.4694374478192781,3.0092456620194996,1.0926453959199755e-4,2.0771629065675286e-4,-0.020552053589948428,0.9881661283073876,0.991644606652598,TRUE,FALSE,FALSE,green,sub
AT1G13350,83.15929944523259,15.564808254185056,26.64283506570151,1.6421299967783134,1.5094365317769014e-4,2.8367111264763936e-4,-0.775459803761128,0.09422361951644632,0.14216323540195744,TRUE,FALSE,FALSE,green,sub
AT1G13440,0,429.5062243401694,846.7553379607834,-Inf,8.236227081336858e-17,3.4227166419059936e-16,-0.9792661376867413,0.5315661455838298,0.6135177197693854,TRUE,FALSE,FALSE,green,t4
AT1G13460,1.8429784277752972,14.829555896775156,17.55150973674638,-3.251484043560488,0.0030436882770420214,0.00508136948945385,-0.24311973906169768,0.832218119116777,0.8706588836343793,TRUE,FALSE,FALSE,green,sub
AT1G13600,0,1.5287268496791655,0.9079164762119974,-Inf,1.9027862360672396e-5,3.8493208925493095e-5,0.7516991634382407,0.1802965439298995,0.25116760527529197,TRUE,FALSE,FALSE,green,t4
AT1G13670,0,1.4759449311200958,2.2459845025385095,-Inf,2.0160617197119303e-5,4.06885176790266e-5,-0.6057090789619489,0.6369315056366059,0.7085637433010603,TRUE,FALSE,FALSE,green,t4
AT1G13910,0,3.1784534193513956,6.043999693453237,-Inf,2.4679864508480202e-11,7.434209397799594e-11,-0.9271786416278802,0.16765161767176012,0.23543903037372105,TRUE,FALSE,FALSE,green,t4
AT1G14060,0,11.917820049942856,6.181656129323564,-Inf,6.322817022875955e-7,1.4269384712487945e-6,0.9470550612436986,0.4433835607744647,0.5309930786929706,TRUE,FALSE,FALSE,green,t4
AT1G14210,0,8.191836908199285,12.341128635579057,-Inf,5.5114788549431895e-18,2.442299054871302e-17,-0.5912154415548033,0.11228737277919983,0.16622376279663395,TRUE,FALSE,FALSE,green,t4
AT1G14600,0,3.7612955758215554,2.6319112071320747,-Inf,1.684969567295331e-10,4.82151155224056e-10,0.5151188652302463,0.10249139721878599,0.1532339551251399,TRUE,FALSE,FALSE,green,t4
AT1G14640,12.935071936499082,1.8436679256878383,1.6192249193699646,2.997912774322971,3.6772323968643034e-11,1.0959423735343696e-10,0.18727542858855972,0.8632081085837373,0.8946317290173964,TRUE,FALSE,FALSE,green,sub
AT1G14730,0,0.9321935209461093,1.4756389190679258,-Inf,2.3935865551170656e-4,4.4274828389097656e-4,-0.6626383540248648,0.6277924103200366,0.700674924312403,TRUE,FALSE,FALSE,green,t4
AT1G14830,128.11399692818577,27.618854377409153,47.48621483193315,1.4318474366638412,0.0027298280329919296,0.004575607806005052,-0.7818552840472223,0.1239239716735687,0.1812076623138129,TRUE,FALSE,FALSE,green,sub
AT1G14890,0,19.777583118883857,11.540776397164933,-Inf,1.0617333269770199e-16,4.3849565895490945e-16,0.7771258516380741,0.0645359888683317,0.10126552018154998,TRUE,FALSE,FALSE,green,t4
AT1G14980,0,86.65479150151089,62.80944441626582,-Inf,5.0687134462961565e-11,1.4966739703805845e-10,0.4642980161902073,0.7456963905617833,0.8001071173082496,TRUE,FALSE,FALSE,green,t4
AT1G15220,0,3.801196242096909,6.062356478054292,-Inf,8.449688047571979e-9,2.1769222815415893e-8,-0.6734251795389673,0.5010657669874432,0.585393539367167,TRUE,FALSE,FALSE,green,t4
AT1G15230,2.038711242279629,25.82819445849142,20.91311325326883,-3.358678490885618,7.575971680608163e-6,1.577386800107928e-5,0.30453894790318486,0.6904777703339822,0.7537504801820044,TRUE,FALSE,FALSE,green,sub
AT1G15240,96.68467293822361,25.864159948913404,32.259245501683466,1.5835745064633469,5.884472545069257e-4,0.001052852782310676,-0.3187583617767426,0.520670724634164,0.6037453638159911,TRUE,FALSE,FALSE,green,sub
AT1G16310,0,3.1292457193192575,2.881363149824125,-Inf,5.009924000701962e-10,1.3974844756556901e-9,0.11906344785332554,0.7143583290902935,0.7744103551325644,TRUE,FALSE,FALSE,green,t4
AT1G16520,0,4.485862120240837,5.907801223686285,-Inf,2.327137752417202e-8,5.8283392625550196e-8,-0.3972360077167966,0.6890021176203298,0.7526082699928616,TRUE,FALSE,FALSE,green,t4
AT1G16690,3.48823993555103,6.359445132158438,8.404974571211302,-1.268744176621601,0.006597967702041482,0.010627629006881793,-0.4023425602337812,0.3946850847696209,0.4836798187344107,TRUE,FALSE,FALSE,green,sub
